"drug_name","drugid","ind_name","ind_id","NCT","status","phase","DetailedStatus"
"insulin human","DB00030","Diabetes Mellitus","C0011849","NCT00762190","Terminated","Phase 3","Hepatic safety signal identified."
"metformin","DB00331","Diabetes Mellitus","C0011849","NCT00762957","Terminated","Phase 3","Hepatic Safety Signal Identified."
"dobutamine","DB00841","Asthma","C0004096","NCT00763035","Terminated","Early Phase 1","Potential participants with COPD/asthma unwilling to participate."
"bortezomib","DB00188","Multiple Myeloma","C0026764","NCT00765102","Terminated","Phase 2","There was a change in the Sponsor's research strategy; safety concerns were not a factor."
"octreotide","DB00104","Acromegaly","C0001206","NCT00765323","Terminated","Phase 3",NA
NA,"DB09099","Acromegaly","C0001206","NCT00765323","Terminated","Phase 3",NA
"oxymorphone","DB01192","Chronic pain","C0150055","NCT00765856","Terminated","Phase 3","Terminated new protocol developed which incorporated Pharmacokinetics"
"venlafaxine","DB00285","Major Depressive Disorder","C1269683","NCT00766870","Terminated","Phase 2","Study was previously paused and is now terminated"
"travoprost","DB00287","Glaucoma","C0017601","NCT00767481","Terminated","Phase 3","Project Cancelled"
"travoprost","DB00287","Ocular Hypertension","C0028840","NCT00767481","Terminated","Phase 3","Project Cancelled"
"travoprost","DB00287","Glaucoma","C0017601","NCT00767494","Terminated","Phase 3","Project Cancelled"
"travoprost","DB00287","Ocular Hypertension","C0028840","NCT00767494","Terminated","Phase 3","Project Cancelled"
"buprenorphine","DB00921","Opiate Addiction","C0524662","NCT00768482","Terminated","Phase 3","This study was terminated for reasons not related to efficacy or safety"
"risperidone","DB00734","Schizophrenia","C0036341","NCT00768612","Withdrawn","Phase 2",NA
"quetiapine","DB01224","Bipolar Disorder","C0005586","NCT00771134","Terminated","Phase 2","Study was previously suspended and is now terminated"
"erlotinib","DB00530","Non-Small Cell Lung Carcinoma","C0007131","NCT00773383","Terminated","Phase 2",NA
"acetylcysteine","DB06151","Lupus Erythematosus, Systemic","C0024141","NCT00775476","Suspended","Phase 1/Phase 2","Funds from original NIH grant, AT4332, have been exhausted. While new funding is thought with
    revised study design, no new patients will be recruited."
"enocitabine","DB00773","Burkitt Lymphoma","C0006413","NCT00776373","Terminated","Phase 1/Phase 2",NA
NA,"DB01590","Burkitt Lymphoma","C0006413","NCT00776373","Terminated","Phase 1/Phase 2",NA
NA,"DB00877","Burkitt Lymphoma","C0006413","NCT00776373","Terminated","Phase 1/Phase 2",NA
NA,"DB00987","Burkitt Lymphoma","C0006413","NCT00776373","Terminated","Phase 1/Phase 2",NA
"methotrexate","DB00563","Rheumatoid Arthritis","C0003873","NCT00779220","Terminated","Phase 2",NA
"interferon beta-1a","DB00060","Multiple Sclerosis","C0026769","NCT00784836","Terminated","Phase 3","Terminated early by Sponsor for business reasons unrelated to safety."
"pioglitazone","DB01132","Asthma","C0004096","NCT00787644","Terminated","Phase 2","new safety concerns which emerged about pioglitazone during the trial"
"pioglitazone","DB01132","Obesity","C0028754","NCT00787644","Terminated","Phase 2","new safety concerns which emerged about pioglitazone during the trial"
"paclitaxel","DB01229","Non-Small Cell Lung Carcinoma","C0007131","NCT00787852","Terminated","Phase 1","for efficacy and safety reasons"
NA,"DB00958","Non-Small Cell Lung Carcinoma","C0007131","NCT00787852","Terminated","Phase 1","for efficacy and safety reasons"
NA,"DB01254","Non-Small Cell Lung Carcinoma","C0007131","NCT00787852","Terminated","Phase 1","for efficacy and safety reasons"
"hydrocortamate","DB00741","Glaucoma, Open-Angle","C0017612","NCT00788541","Terminated","Phase 2","Project cancellation"
"hydrocortamate","DB00741","Ocular Hypertension","C0028840","NCT00788541","Terminated","Phase 2","Project cancellation"
"bevacizumab","DB00112","Lymphoma, Non-Hodgkin","C0024305","NCT00788606","Terminated","Phase 2","Toxicity and efficacy data from another trial"
NA,"DB00073","Lymphoma, Non-Hodgkin","C0024305","NCT00788606","Terminated","Phase 2","Toxicity and efficacy data from another trial"
"heparin","DB01109","Multiple Myeloma","C0026764","NCT00790842","Terminated","Phase 1/Phase 2","Slow enrollment"
NA,"DB00682","Multiple Myeloma","C0026764","NCT00790842","Terminated","Phase 1/Phase 2","Slow enrollment"
NA,"DB00480","Multiple Myeloma","C0026764","NCT00790842","Terminated","Phase 1/Phase 2","Slow enrollment"
NA,"DB00945","Multiple Myeloma","C0026764","NCT00790842","Terminated","Phase 1/Phase 2","Slow enrollment"
NA,"DB01234","Multiple Myeloma","C0026764","NCT00790842","Terminated","Phase 1/Phase 2","Slow enrollment"
"bendamustine","DB06769","Acute lymphoblastic leukemia - category","C1531702","NCT00790855","Terminated","Phase 1/Phase 2","Lack of Response"
"bendamustine","DB06769","Myeloid Leukemia, Chronic","C0023473","NCT00790855","Terminated","Phase 1/Phase 2","Lack of Response"
"milnacipran","DB04896","Fibromyalgia","C0016053","NCT00793520","Terminated","Phase 3",NA
NA,"DB08918","Fibromyalgia","C0016053","NCT00793520","Terminated","Phase 3",NA
"melphalan","DB01042","Multiple Myeloma","C0026764","NCT00793650","Terminated","Phase 1/Phase 2",NA
NA,"DB00188","Multiple Myeloma","C0026764","NCT00793650","Terminated","Phase 1/Phase 2",NA
"methylprednisolone","DB00959","Crohn Disease","C0010346","NCT00796250","Terminated","Phase 3","Due to poor patient recruitment, a decision was made to terminate this trial."
NA,"DB14644","Crohn Disease","C0010346","NCT00796250","Terminated","Phase 3","Due to poor patient recruitment, a decision was made to terminate this trial."
NA,"DB00860","Crohn Disease","C0010346","NCT00796250","Terminated","Phase 3","Due to poor patient recruitment, a decision was made to terminate this trial."
NA,"DB00993","Crohn Disease","C0010346","NCT00796250","Terminated","Phase 3","Due to poor patient recruitment, a decision was made to terminate this trial."
NA,"DB00065","Crohn Disease","C0010346","NCT00796250","Terminated","Phase 3","Due to poor patient recruitment, a decision was made to terminate this trial."
"sildenafil","DB00203","Pulmonary arterial hypertension","C2973725","NCT00796510","Terminated","Phase 3","Safety Issue: The trial was prematurely terminated on Dec 9, 2010, due to safety concerns,
    specifically new emerging evidence of hepatic injury"
"sildenafil","DB00203","Pulmonary Hypertension","C0020542","NCT00796510","Terminated","Phase 3","Safety Issue: The trial was prematurely terminated on Dec 9, 2010, due to safety concerns,
    specifically new emerging evidence of hepatic injury"
"sildenafil","DB00203","Pulmonary arterial hypertension","C2973725","NCT00796666","Terminated","Phase 3","Safety Issue: The trial was prematurely terminated on Dec 9, 2010, due to safety concerns,
    specifically new emerging evidence of hepatic injury."
"sildenafil","DB00203","Pulmonary Hypertension","C0020542","NCT00796666","Terminated","Phase 3","Safety Issue: The trial was prematurely terminated on Dec 9, 2010, due to safety concerns,
    specifically new emerging evidence of hepatic injury."
"sunitinib","DB01268","Ascites","C0003962","NCT00796861","Terminated","Phase 2","Phycisican decided to terminate study due to slow patient accrual."
"rituximab","DB00073","Purpura, Thrombotic Thrombocytopenic","C0034155","NCT00799773","Terminated","Phase 3","Low enrollment rate"
"cimetidine","DB00501","Generalized Anxiety Disorder","C0270549","NCT00800280","Terminated","Phase 1","Please see Detailed Description for termination reason."
"fosphenytoin","DB01042","Neuroblastoma","C0027819","NCT00801931","Terminated","Phase 1/Phase 2","Poor accrual"
NA,"DB00252","Neuroblastoma","C0027819","NCT00801931","Terminated","Phase 1/Phase 2","Poor accrual"
NA,"DB04572","Neuroblastoma","C0027819","NCT00801931","Terminated","Phase 1/Phase 2","Poor accrual"
NA,"DB01008","Neuroblastoma","C0027819","NCT00801931","Terminated","Phase 1/Phase 2","Poor accrual"
NA,"DB00087","Neuroblastoma","C0027819","NCT00801931","Terminated","Phase 1/Phase 2","Poor accrual"
NA,"DB00531","Neuroblastoma","C0027819","NCT00801931","Terminated","Phase 1/Phase 2","Poor accrual"
"ropivacaine","DB00296","Pain","C0030193","NCT00802048","Terminated","Phase 3",NA
"hydrocortamate","DB00741","Inflammatory Bowel Diseases","C0021390","NCT00805285","Terminated","Phase 2","Study terminated due to insufficient enrollment"
NA,"DB01222","Inflammatory Bowel Diseases","C0021390","NCT00805285","Terminated","Phase 2","Study terminated due to insufficient enrollment"
"hydrocortamate","DB00741","Ulcerative Colitis","C0009324","NCT00805285","Terminated","Phase 2","Study terminated due to insufficient enrollment"
NA,"DB01222","Ulcerative Colitis","C0009324","NCT00805285","Terminated","Phase 2","Study terminated due to insufficient enrollment"
"riluzole","DB00740","Bipolar Disorder","C0005586","NCT00805493","Terminated","Phase 2","Insufficient recruitment of participants"
"caspofungin","DB00520","Candidiasis","C0006840","NCT00805740","Terminated","Phase 3","The study was terminated prematurely on May 18, 2012 due to slow enrollment. The study was not
    terminated due to any safety issues or concerns."
NA,"DB00362","Candidiasis","C0006840","NCT00805740","Terminated","Phase 3","The study was terminated prematurely on May 18, 2012 due to slow enrollment. The study was not
    terminated due to any safety issues or concerns."
"caspofungin","DB00520","Candidiasis","C0006840","NCT00806351","Terminated","Phase 3","The study was prematurely terminated on May 18, 2012 due to slow enrollment. The study was not
    terminate due to any safety issues or concerns."
NA,"DB00362","Candidiasis","C0006840","NCT00806351","Terminated","Phase 3","The study was prematurely terminated on May 18, 2012 due to slow enrollment. The study was not
    terminate due to any safety issues or concerns."
"fentanyl","DB00813","Pain, Postoperative","C0030201","NCT00807209","Terminated","Phase 2","Sponsor decision unrelated to safety"
NA,"DB00297","Pain, Postoperative","C0030201","NCT00807209","Terminated","Phase 2","Sponsor decision unrelated to safety"
"methotrexate","DB00563","Rheumatoid Arthritis","C0003873","NCT00808210","Terminated","Phase 2","Based on analysis of results and consideration of available treatments, the overall benefit to
    risk profile of ocrelizumab was not favorable in RA."
NA,"DB00959","Rheumatoid Arthritis","C0003873","NCT00808210","Terminated","Phase 2","Based on analysis of results and consideration of available treatments, the overall benefit to
    risk profile of ocrelizumab was not favorable in RA."
NA,"DB00051","Rheumatoid Arthritis","C0003873","NCT00808210","Terminated","Phase 2","Based on analysis of results and consideration of available treatments, the overall benefit to
    risk profile of ocrelizumab was not favorable in RA."
NA,"DB00065","Rheumatoid Arthritis","C0003873","NCT00808210","Terminated","Phase 2","Based on analysis of results and consideration of available treatments, the overall benefit to
    risk profile of ocrelizumab was not favorable in RA."
NA,"DB00005","Rheumatoid Arthritis","C0003873","NCT00808210","Terminated","Phase 2","Based on analysis of results and consideration of available treatments, the overall benefit to
    risk profile of ocrelizumab was not favorable in RA."
"etoposide","DB00773","Neuroblastoma","C0027819","NCT00808899","Terminated","Phase 2","Voluntarily closed and terminated by the PI due to lack of feasibility"
NA,"DB01590","Neuroblastoma","C0027819","NCT00808899","Terminated","Phase 2","Voluntarily closed and terminated by the PI due to lack of feasibility"
NA,"DB00762","Neuroblastoma","C0027819","NCT00808899","Terminated","Phase 2","Voluntarily closed and terminated by the PI due to lack of feasibility"
NA,"DB00982","Neuroblastoma","C0027819","NCT00808899","Terminated","Phase 2","Voluntarily closed and terminated by the PI due to lack of feasibility"
NA,"DB00877","Neuroblastoma","C0027819","NCT00808899","Terminated","Phase 2","Voluntarily closed and terminated by the PI due to lack of feasibility"
NA,"DB01030","Neuroblastoma","C0027819","NCT00808899","Terminated","Phase 2","Voluntarily closed and terminated by the PI due to lack of feasibility"
NA,"DB00755","Neuroblastoma","C0027819","NCT00808899","Terminated","Phase 2","Voluntarily closed and terminated by the PI due to lack of feasibility"
NA,"DB00515","Neuroblastoma","C0027819","NCT00808899","Terminated","Phase 2","Voluntarily closed and terminated by the PI due to lack of feasibility"
NA,"DB00531","Neuroblastoma","C0027819","NCT00808899","Terminated","Phase 2","Voluntarily closed and terminated by the PI due to lack of feasibility"
NA,"DB00997","Neuroblastoma","C0027819","NCT00808899","Terminated","Phase 2","Voluntarily closed and terminated by the PI due to lack of feasibility"
"etoposide","DB00773","Lymphoma, Non-Hodgkin","C0024305","NCT00809341","Terminated","Phase 2","Low accrual"
NA,"DB01181","Lymphoma, Non-Hodgkin","C0024305","NCT00809341","Terminated","Phase 2","Low accrual"
NA,"DB00635","Lymphoma, Non-Hodgkin","C0024305","NCT00809341","Terminated","Phase 2","Low accrual"
NA,"DB00541","Lymphoma, Non-Hodgkin","C0024305","NCT00809341","Terminated","Phase 2","Low accrual"
NA,"DB00958","Lymphoma, Non-Hodgkin","C0024305","NCT00809341","Terminated","Phase 2","Low accrual"
NA,"DB00073","Lymphoma, Non-Hodgkin","C0024305","NCT00809341","Terminated","Phase 2","Low accrual"
NA,"DB00531","Lymphoma, Non-Hodgkin","C0024305","NCT00809341","Terminated","Phase 2","Low accrual"
NA,"DB00997","Lymphoma, Non-Hodgkin","C0024305","NCT00809341","Terminated","Phase 2","Low accrual"
"naproxen","DB00788","Degenerative polyarthritis","C0029408","NCT00809354","Terminated","Phase 3","See termination reason in detailed description."
NA,"DB00482","Degenerative polyarthritis","C0029408","NCT00809354","Terminated","Phase 3","See termination reason in detailed description."
"naproxen","DB00788","Arthritis","C0003864","NCT00809354","Terminated","Phase 3","See termination reason in detailed description."
NA,"DB00482","Arthritis","C0003864","NCT00809354","Terminated","Phase 3","See termination reason in detailed description."
"metformin","DB00331","Generalized Anxiety Disorder","C0270549","NCT00809536","Terminated","Phase 1","Please Detailed Description for termination reason."
"rosiglitazone","DB00412","Malaria","C0024530","NCT00811356","Terminated","Phase 1","safety issues (toxicity)"
NA,"DB01098","Malaria","C0024530","NCT00811356","Terminated","Phase 1","safety issues (toxicity)"
